id	SampleType	GrowthCondtion	Genotype	SorghumType	Variety	GrowthCondtion_Variety	Variety_GrowthCondtion	SampleType_GrowthCondtion	GrowthCondtion_SampleType	SampleType_Variety	Variety_SampleType	Variety_SampleType_GrowthCondtion	SampleType_Variety_GrowthCondtion	shannon_entropy
CC0417LE9Z0718176256	Rhizosphere	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	8.00971674
CC0418FS8Z0718176280	Rhizosphere	Full N	S8	Rio	Sweet	Full N_Sweet	Sweet_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Full N	Rhizosphere_Sweet_Full N	10.85434448
CC0418LS8Z0718176255	Rhizosphere	Low N	S8	Rio	Sweet	Low N_Sweet	Sweet_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Low N	Rhizosphere_Sweet_Low N	7.963885692
CC0419FE8Z0718176281	Rhizosphere	Full N	E8	M81e	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	10.61398674
CC0419LE8Z0718176257	Rhizosphere	Low N	E8	M81e	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	7.660113259
CC0420FE13Z0718176282	Rhizosphere	Full N	E13	PI297130	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	6.242172567
CC0420LE13Z0718176258	Rhizosphere	Low N	E13	PI297130	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	9.70203329
CC0421FE5Z0718176283	Rhizosphere	Full N	E5	PI35038	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	10.67632228
CC0421LE5Z0718176741	Rhizosphere	Low N	E5	PI35038	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	7.721621792
CC0422FE14Z0718176284	Rhizosphere	Full N	E14	Grassl	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	6.929672308
CC0422LE14Z0718176260	Rhizosphere	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	7.723302983
CC0423FE3Z0718176285	Rhizosphere	Full N	E3	PI505735	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	10.46577358
CC0423LE3Z0718176261	Rhizosphere	Low N	E3	PI505735	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	7.761165148
CC0424FE11Z0718176286	Rhizosphere	Full N	E11	PI506069	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	10.70301519
CC0424LE11Z0718176262	Rhizosphere	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	10.24915788
CC0501FG1Z0718175355	Rhizosphere	Full N	G1	BTx623	Grain	Full N_Grain	Grain_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Grain	Grain_Rhizosphere	Grain_Rhizosphere_Full N	Rhizosphere_Grain_Full N	8.574668173
CC0501LG1Z0718175358	Rhizosphere	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Grain	Grain_Rhizosphere	Grain_Rhizosphere_Low N	Rhizosphere_Grain_Low N	10.49157292
CC0502FG3Z0718176287	Rhizosphere	Full N	G3	Btx642	Grain	Full N_Grain	Grain_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Grain	Grain_Rhizosphere	Grain_Rhizosphere_Full N	Rhizosphere_Grain_Full N	9.624369755
CC0502LG3Z0718177595	Rhizosphere	Low N	G3	Btx642	Grain	Low N_Grain	Grain_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Grain	Grain_Rhizosphere	Grain_Rhizosphere_Low N	Rhizosphere_Grain_Low N	10.40266615
CC0503FS2Z0718176288	Rhizosphere	Full N	S2	SanChiSan	Sweet	Full N_Sweet	Sweet_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Full N	Rhizosphere_Sweet_Full N	10.26049897
CC0503LS2Z0718177596	Rhizosphere	Low N	S2	SanChiSan	Sweet	Low N_Sweet	Sweet_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Low N	Rhizosphere_Sweet_Low N	5.420657826
CC0504FS10Z0718176289	Rhizosphere	Full N	S10	China17	Sweet	Full N_Sweet	Sweet_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Full N	Rhizosphere_Sweet_Full N	9.794437997
CC0504LS10Z0718177597	Rhizosphere	Low N	S10	China17	Sweet	Low N_Sweet	Sweet_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Low N	Rhizosphere_Sweet_Low N	6.973512112
CC0505FE17Z0718175356	Rhizosphere	Full N	E17	PI655972	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	5.414881729
CC0505LE17Z0718175359	Rhizosphere	Low N	E17	PI655972	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	7.336038764
CC0506FE10Z0718176290	Rhizosphere	Full N	E10	PI297155	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	10.22364631
CC0506LE10Z0718177598	Rhizosphere	Low N	E10	PI297155	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	10.23064665
CC0507LE15Z0718177599	Rhizosphere	Low N	E15	PI152730	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	10.0781316
CC0508FE5Z0718176292	Rhizosphere	Full N	E5	PI35038	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	10.32222062
CC0508LE5Z0718177600	Rhizosphere	Low N	E5	PI35038	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	10.65983243
CC0509FE4Z0718176293	Rhizosphere	Full N	E4	PI329632	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	9.923434764
CC0509LE4Z0718177601	Rhizosphere	Low N	E4	PI329632	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	9.643500918
CC0510FE9Z0718176294	Rhizosphere	Full N	E9	PI229841	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	10.37316324
CC0510LE9Z0718177602	Rhizosphere	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	10.42830615
CC0511FE7Z0718176295	Rhizosphere	Full N	E7	NTJ2	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	8.356128685
CC0511LE7Z0718177603	Rhizosphere	Low N	E7	NTJ2	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	4.288553471
CC0512FE14Z0718175357	Rhizosphere	Full N	E14	Grassl	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	7.363703295
CC0512LE14Z0718175360	Rhizosphere	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	6.946647662
CC0513FS3Z0718176296	Rhizosphere	Full N	S3	ICSV700	Sweet	Full N_Sweet	Sweet_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Full N	Rhizosphere_Sweet_Full N	10.03068371
CC0513LS3Z0718177604	Rhizosphere	Low N	S3	ICSV700	Sweet	Low N_Sweet	Sweet_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Low N	Rhizosphere_Sweet_Low N	9.98831918
CC0514FE6Z0718177584	Rhizosphere	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	10.49681831
CC0514LE6Z0718177605	Rhizosphere	Low N	E6	PI585954	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	5.608564232
CC0515FS4Z0718177585	Rhizosphere	Full N	S4	Atlas	Sweet	Full N_Sweet	Sweet_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Full N	Rhizosphere_Sweet_Full N	10.09280375
CC0515LS4Z0718177606	Rhizosphere	Low N	S4	Atlas	Sweet	Low N_Sweet	Sweet_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Low N	Rhizosphere_Sweet_Low N	5.162596853
CC0516FE11Z0718177586	Rhizosphere	Full N	E11	PI506069	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	10.69333049
CC0516LE11Z0718177607	Rhizosphere	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	10.90580061
CC0517FE1Z0718177587	Rhizosphere	Full N	E1	PI329311	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	10.73456387
CC0517LE1Z0718177608	Rhizosphere	Low N	E1	PI329311	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	8.226903502
CC0518LE3Z0718177609	Rhizosphere	Low N	E3	PI505735	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	6.03068918
CC0519FS6Z0718178591	Rhizosphere	Full N	S6	ChineseAmber	Sweet	Full N_Sweet	Sweet_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Full N	Rhizosphere_Sweet_Full N	10.44176867
CC0519LS6Z0718177610	Rhizosphere	Low N	S6	ChineseAmber	Sweet	Low N_Sweet	Sweet_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Low N	Rhizosphere_Sweet_Low N	11.00364288
CC0520FE13Z0718177590	Rhizosphere	Full N	E13	PI297130	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	9.595306426
CC0520LE13Z0718177611	Rhizosphere	Low N	E13	PI297130	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	6.85488563
CC0521FE8Z0718177591	Rhizosphere	Full N	E8	M81e	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	10.3694661
CC0521LE8Z0718177612	Rhizosphere	Low N	E8	M81e	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	6.918586893
CC0522FE18Z0718177592	Rhizosphere	Full N	E18	PI510757	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	10.51455091
CC0522LE18Z0718177613	Rhizosphere	Low N	E18	PI510757	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	4.849421237
CC0523LS8Z0718177614	Rhizosphere	Low N	S8	Rio	Sweet	Low N_Sweet	Sweet_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Low N	Rhizosphere_Sweet_Low N	10.6109087
CC0524FS5Z0718177594	Rhizosphere	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Full N	Rhizosphere_Sweet_Full N	6.63206261
CC0524LS5Z0718177615	Rhizosphere	Low N	S5	Leoti	Sweet	Low N_Sweet	Sweet_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Low N	Rhizosphere_Sweet_Low N	10.66091094
CC0601FG3Z0718177616	Rhizosphere	Full N	G3	Btx642	Grain	Full N_Grain	Grain_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Grain	Grain_Rhizosphere	Grain_Rhizosphere_Full N	Rhizosphere_Grain_Full N	7.091606604
CC0601LG3Z0718177637	Rhizosphere	Low N	G3	Btx642	Grain	Low N_Grain	Grain_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Grain	Grain_Rhizosphere	Grain_Rhizosphere_Low N	Rhizosphere_Grain_Low N	10.65575287
CC0602LG1Z0718175364	Rhizosphere	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Grain	Grain_Rhizosphere	Grain_Rhizosphere_Low N	Rhizosphere_Grain_Low N	9.755175003
CC0603FS2Z0718177617	Rhizosphere	Full N	S2	SanChiSan	Sweet	Full N_Sweet	Sweet_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Full N	Rhizosphere_Sweet_Full N	8.984843409
CC0603LS2Z0718177638	Rhizosphere	Low N	S2	SanChiSan	Sweet	Low N_Sweet	Sweet_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Low N	Rhizosphere_Sweet_Low N	10.640059
CC0604FE10Z0718177618	Rhizosphere	Full N	E10	PI297155	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	8.043027651
CC0604LE10Z0718177639	Rhizosphere	Low N	E10	PI297155	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	10.45240941
CC0605FE17Z0718175362	Rhizosphere	Full N	E17	PI655972	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	7.211465219
CC0605LE17Z0718175365	Rhizosphere	Low N	E17	PI655972	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	9.43938224
CC0606FS10Z0718177619	Rhizosphere	Full N	S10	China17	Sweet	Full N_Sweet	Sweet_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Full N	Rhizosphere_Sweet_Full N	6.210105964
CC0606LS10Z0718177640	Rhizosphere	Low N	S10	China17	Sweet	Low N_Sweet	Sweet_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Low N	Rhizosphere_Sweet_Low N	7.287282633
CC0607FS8Z0718177620	Rhizosphere	Full N	S8	Rio	Sweet	Full N_Sweet	Sweet_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Full N	Rhizosphere_Sweet_Full N	10.5634227
CC0607LS8Z0718177641	Rhizosphere	Low N	S8	Rio	Sweet	Low N_Sweet	Sweet_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Low N	Rhizosphere_Sweet_Low N	6.398798418
CC0608FE5Z0718177621	Rhizosphere	Full N	E5	PI35038	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	7.564251306
CC0608LE5Z0718177642	Rhizosphere	Low N	E5	PI35038	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	10.58150387
CC0609FE15Z0718177622	Rhizosphere	Full N	E15	PI152730	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	10.46348627
CC0609LE15Z0718177643	Rhizosphere	Low N	E15	PI152730	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	4.732863313
CC0610FE3Z0718177623	Rhizosphere	Full N	E3	PI505735	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	10.18363834
CC0610LE3Z0718177644	Rhizosphere	Low N	E3	PI505735	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	6.940300361
CC0611FE9Z0718177624	Rhizosphere	Full N	E9	PI229841	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	10.35193377
CC0611LE9Z0718177645	Rhizosphere	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	7.761444669
CC0612FE14Z0718175363	Rhizosphere	Full N	E14	Grassl	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	9.948531473
CC0612LE14Z0718175366	Rhizosphere	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	8.770026619
CC0613FS3Z0718177625	Rhizosphere	Full N	S3	ICSV700	Sweet	Full N_Sweet	Sweet_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Full N	Rhizosphere_Sweet_Full N	8.689510891
CC0613LS3Z0718177646	Rhizosphere	Low N	S3	ICSV700	Sweet	Low N_Sweet	Sweet_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Low N	Rhizosphere_Sweet_Low N	10.10482492
CC0614FS5Z0718177626	Rhizosphere	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Full N	Rhizosphere_Sweet_Full N	10.03922199
CC0614LS5Z0718177647	Rhizosphere	Low N	S5	Leoti	Sweet	Low N_Sweet	Sweet_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Low N	Rhizosphere_Sweet_Low N	7.657764519
CC0615FE1Z0718177627	Rhizosphere	Full N	E1	PI329311	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	10.22085052
CC0615LE1Z0718177648	Rhizosphere	Low N	E1	PI329311	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	5.714174696
CC0616FE8Z0718177628	Rhizosphere	Full N	E8	M81e	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	10.77260427
CC0616LE8Z0718177649	Rhizosphere	Low N	E8	M81e	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	6.220262114
CC0617LS6Z0718177650	Rhizosphere	Low N	S6	ChineseAmber	Sweet	Low N_Sweet	Sweet_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Sweet	Sweet_Rhizosphere	Sweet_Rhizosphere_Low N	Rhizosphere_Sweet_Low N	10.72700855
CC0618FE7Z0718177630	Rhizosphere	Full N	E7	NTJ2	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	9.523280489
CC0619FE11Z0718177631	Rhizosphere	Full N	E11	PI506069	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	10.33419839
CC0619LE11Z0718177652	Rhizosphere	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Rhizosphere_Low N	Low N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Low N	Rhizosphere_Energy_Low N	10.96747311
CC0620FE6Z0718177632	Rhizosphere	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	10.18052748
CC0621FE13Z0718177633	Rhizosphere	Full N	E13	PI297130	Energy	Full N_Energy	Energy_Full N	Rhizosphere_Full N	Full N_Rhizosphere	Rhizosphere_Energy	Energy_Rhizosphere	Energy_Rhizosphere_Full N	Rhizosphere_Energy_Full N	5.766623778
